0,1,2,3,4,0
0.06101098370410435,0.13073782222308078,0.21712732435872442,0.005126973420512972,0.9654090950825926,0.0
0.01940678553923505,0.062248180031508664,0.15879388670782896,0.009764420397099396,0.9851079628123656,2.18
0.03702686610668756,0.02945318894850148,0.1869576231826308,0.005610131228285996,0.9812119518272208,88.48999999999998
0.028128577934275374,0.08082924693757294,0.14613927846313188,0.012932679510011669,0.9854701786628892,2.69
0.03139381781843033,0.06031999930178754,0.19357236139573636,0.008225454450243756,0.9786919886715028,0.0
0.12930570714423062,0.26371558693889147,0.4261984163109181,0.05104172650430158,0.854098223505313,1.94
0.03295415039294337,0.092783530232559,0.2260398762389757,0.006398864153969586,0.9691079761186936,0.0
0.02400542076603225,0.09335441409012542,0.28762050436338643,0.011854528773349261,0.9528077501579468,16.33
0.21620881863822033,0.8171671885539035,0.13619453142565055,0.05107294928461897,0.514134356131831,0.0
0.03160861399515923,0.058264726258358025,0.22912603601099296,0.004369854469376852,0.9711273249111823,2.47
0.01309413021641021,0.05977755098795965,0.0723023711949607,0.011386200188182791,0.9954385514518802,22.03
0.07853134049055145,0.10411351958974625,0.30877095238330465,0.011898687953113858,0.9420786186877897,10.08
0.1054895578615264,0.29855535243828224,0.3950882497266601,0.029855535243828224,0.861829784038508,0.0
0.011361539910369122,0.08603884592318363,0.31988801689388785,0.006618372763321818,0.943449037411525,18.3
0.026977012744332975,0.1211212817092501,0.19819846097877286,0.0018351709349886378,0.9722735613569802,0.0
0.029865803192785256,0.06035058676262306,0.21834532800528494,0.009284705655788162,0.9735013880093888,1.56
0.042034426064860575,0.044327212941125696,0.2415068842999262,0.0015285245841767483,0.968473176534388,43.32
0.21313754808800145,0.8477061571681875,0.15985316106600103,0.07266052775727322,0.452917289687003,1.1
0.05952586074541324,0.10263079438864353,0.23103332159043524,0.009122737278990534,0.965641740981148,7.36
0.016457522079418144,0.08738507298806092,0.06044134215007549,0.010194925181940442,0.9941508470275066,0.0
0.030950141268929338,0.03555973677706775,0.1347318915664456,0.005268109152158186,0.989746006961719,3.33
0.11791008439099568,0.7621017649661914,0.04601369146965684,0.10065495008987432,0.6269365462740745,4.62
0.020517246157968703,0.052514380047181806,0.15888653125903143,0.0024425293045200838,0.9856827008390796,5.83
0.02512993051799065,0.04934187270655698,0.3170502192749232,0.0011474854117803951,0.946790213260004,70.76000000000002
0.026705374039438578,0.036284475597063284,0.06342526334366663,0.005805516095530126,0.9969522515049108,24.23
0.03708360386828434,0.03436318505169206,0.1218461269957914,0.007158996885769178,0.9912347088036004,0.0
0.03091881451818233,0.09304272887415976,0.25923135690938975,0.010019986186447975,0.9607735326205544,0.0
0.030897005453592474,0.03433000605954719,0.1467289888619165,0.007628890235454931,0.9880684336620044,0.0
0.02617159045862043,0.05206913284961132,0.10756386654459182,0.006851201690738332,0.992465076920355,0.0
0.020948215250331647,0.0997534059539602,0.1802686550453709,0.007125243282425729,0.9782959026770528,0.0
0.03836316611214064,0.06861704507862555,0.28273341528988205,0.004678434891724469,0.9559601962090332,3.2
0.019846740065707854,0.06865224551031017,0.15228316276832446,0.007489335873852019,0.9857214232634904,0.0
