3.583026493449933264e-02,1.535582782907114231e-02,3.583026493449933156e-04,7.166052986899866311e-04,4.483901726088773132e-01,2.671914042258378696e-01,5.313116428858615237e-01,2.559304638178523661e-02,5.630470203992751776e-02,2.354560267124241602e-01,2.968793380287087363e-02,0.000000000000000000e+00,6.193517224392026677e-01,2.735000000000000142e+01
2.882755404281910332e-03,7.206888510704775180e-03,8.648266212845730401e-05,2.162066553211432532e-04,1.308770953543987314e-01,1.220846913713388993e-01,5.428228426262837747e-01,8.071715131989348410e-03,3.430478931095472944e-02,7.351026280918870892e-02,2.594479863853719256e-03,0.000000000000000000e+00,8.164539856007226870e-01,0.000000000000000000e+00
9.276947619914573465e-03,6.957710714935929665e-03,4.174626428961558081e-04,1.623465833485050606e-04,1.061050884027729263e-01,1.508663606688607495e-01,9.359280530041315105e-01,8.697138393669912731e-03,1.843793339458021582e-02,5.914054107695540519e-02,5.218283036201947465e-03,0.000000000000000000e+00,2.931631409738253979e-01,2.180000000000000160e+00
3.994276914912103273e-03,3.994276914912103273e-03,3.594849223420892902e-04,1.198283074473631058e-04,9.276708134883361601e-02,1.331092781894458732e-01,6.985990324181269306e-01,9.186836904297836573e-03,2.636222763841988143e-02,2.096995380328854283e-02,4.493561529276116073e-03,0.000000000000000000e+00,6.959628096542848086e-01,8.848999999999999488e+01
1.152615958021107473e-02,8.644619685158306047e-03,5.763079790105538015e-04,1.728923937031661079e-04,1.233299075082584934e-01,1.302456032563851507e-01,8.782933600120839124e-01,9.509081653674136478e-03,2.506939708695908597e-02,7.203849737631921879e-02,5.763079790105537364e-03,0.000000000000000000e+00,4.362075093130879933e-01,2.689999999999999947e+00
6.641927186968308618e-03,5.534939322473591237e-03,3.985156312180985171e-04,1.771180583191549055e-04,1.032819677573572070e-01,1.563066864666541878e-01,7.902786364627792937e-01,1.538713131647658286e-02,2.535002209692904449e-02,4.870746603776759942e-02,5.977734468271478190e-03,0.000000000000000000e+00,5.805155060196751649e-01,0.000000000000000000e+00
2.182927332954321883e-02,1.091463666477160942e-02,2.546748555113375885e-04,5.457318332385804925e-04,3.296220272761026249e-01,1.822744323016858847e-01,3.652765070476898801e-01,2.837805532840618691e-02,5.530082576817615253e-02,1.127845788693066370e-01,3.092480388351956030e-02,0.000000000000000000e+00,8.405725516762775351e-01,1.939999999999999947e+00
5.251260285250040384e-03,5.251260285250040384e-03,5.251260285250040818e-04,1.575378085575012191e-04,1.248487132818197065e-01,1.855007695764576969e-01,7.953033702011185202e-01,2.323682676223142937e-02,2.704399046903770837e-02,7.614327413612557993e-02,1.706659592706263103e-03,0.000000000000000000e+00,5.571062036621768909e-01,0.000000000000000000e+00
1.096188518810944923e-02,8.221413891082086922e-03,5.480942594054725265e-04,1.507259213365049367e-04,1.242803733201908872e-01,2.659627393765054970e-01,8.810615219942969922e-01,9.317602409893032192e-03,2.219781750592163261e-02,8.632484585636190921e-02,3.699636250986939635e-03,0.000000000000000000e+00,3.596046435959304732e-01,1.632999999999999829e+01
1.569626242281096234e-02,2.092834989708128313e-02,2.092834989708128508e-04,7.848131211405480956e-04,4.389721390912799670e-01,4.185669979416256625e-02,1.580090417229637056e-01,1.360342743310283611e-02,6.644751092323307462e-02,2.511401987649753975e-01,9.417757453686578448e-03,0.000000000000000000e+00,8.438833887250600796e-01,0.000000000000000000e+00
