5.949896769958525712e-05,2.549955758553654070e-05,5.949896769958526644e-07,1.189979353991705329e-06,7.445870814976669099e-04,4.436923019883357933e-04,8.822846924595641876e-04,4.249926264256089891e-05,9.349837781363398031e-05,3.909932163115602591e-04,4.929914466537064219e-05,0.000000000000000000e+00,9.999991501269294147e-01,2.735000000000000142e+01
4.930037614682081237e-03,1.232509403670520309e-02,1.479011284404624274e-04,3.697528211011560820e-04,2.238237077065664549e-01,2.087870929817861321e-01,9.283260828446359136e-01,1.380410532110982504e-02,5.866744761471676811e-02,1.257159591743930716e-01,4.437033853213872767e-03,0.000000000000000000e+00,1.577612036698265996e-01,0.000000000000000000e+00
3.051742719371330518e-05,2.288807039528498058e-05,1.373284223717098615e-06,5.340549758899828534e-07,3.490430735280959369e-04,4.962896597377625943e-04,3.078826936005751424e-03,2.861008799410622573e-05,6.065338654750519650e-05,1.945485983599223282e-04,1.716605279646373544e-05,0.000000000000000000e+00,9.999950542835975842e-01,2.180000000000000160e+00
9.618516953244717234e-04,9.618516953244717234e-04,8.656665257920245185e-05,2.885555085973415062e-05,2.233900562391085906e-02,3.205370774668802464e-02,1.682278615122501098e-01,2.212258899246285007e-03,6.348221189141513461e-03,5.049721400453476873e-03,1.082083157240030635e-03,0.000000000000000000e+00,9.849361360122590447e-01,8.848999999999999488e+01
3.051749151150278929e-05,2.288811863362709366e-05,1.525874575575139464e-06,4.577623726725418499e-07,3.265371591730798352e-04,3.448476540799815426e-04,2.325432853176512618e-03,2.517693049698980031e-05,6.637554403751856754e-05,1.907343219468924246e-04,1.525874575575139464e-05,0.000000000000000000e+00,9.999971618489233993e-01,2.689999999999999947e+00
1.285848441499252547e-04,1.071540367916043744e-04,7.715090648995515284e-06,3.428929177331339985e-06,1.999494326531337657e-03,3.026029998994907589e-03,1.529945337310527342e-02,2.978882222806601915e-04,4.907654885055480736e-04,9.429555237661185708e-04,1.157263597349327293e-04,0.000000000000000000e+00,9.998757481098187183e-01,0.000000000000000000e+00
1.286001682049504652e-04,6.430008410247523259e-05,1.500335295724422260e-06,3.215004205123761291e-06,1.941862539894751881e-03,1.073811404511336356e-03,2.151909481296171347e-03,1.671802186664356074e-04,3.257870927858744865e-04,6.644342023922440114e-04,1.821835716236798279e-04,0.000000000000000000e+00,9.999949079616947678e-01,1.939999999999999947e+00
9.651211823638434183e-04,9.651211823638434183e-04,9.651211823638434725e-05,2.895363547091530146e-05,2.294575611070037713e-02,3.409290576700277353e-02,1.461676030690040873e-01,4.270661231960007007e-03,4.970374089173793843e-03,1.399425714427572978e-02,3.136643842682491218e-04,0.000000000000000000e+00,9.882840907405756603e-01,0.000000000000000000e+00
3.051747515556811285e-05,2.288810636667608549e-05,1.525873757778405770e-06,4.196152833890615919e-07,3.459918745762535146e-04,7.404302409619713341e-04,2.452842065628787344e-03,2.593985388223289575e-05,6.179788719002542912e-05,2.403251168500989061e-04,1.029964786500423932e-05,0.000000000000000000e+00,9.999966258976559219e-01,1.632999999999999829e+01
4.075106979814716555e-03,5.433475973086289608e-03,5.433475973086289500e-05,2.037553489907358495e-04,1.139671585354849193e-01,1.086695194617257922e-02,4.102274359680148363e-02,3.531759382506088202e-03,1.725128621454896649e-02,6.520171167703546489e-02,2.445064187888830193e-03,0.000000000000000000e+00,9.902509960949762435e-01,0.000000000000000000e+00
2.982721530772725060e-03,3.976962041030299502e-03,3.976962041030300044e-04,1.193088612309089932e-04,9.256379150498023067e-02,1.563940322635165581e-01,6.628601481887252955e-01,1.342224688847726277e-02,2.157501907258937632e-02,3.976962041030299849e-02,3.976962041030300044e-04,0.000000000000000000e+00,7.248013319777721897e-01,2.470000000000000195e+00
9.727777883692094061e-04,9.727777883692094061e-04,7.295833412769069665e-06,3.404722259292233301e-05,2.076880578168262270e-02,6.177138956144479116e-03,8.504509814817812208e-02,6.323055624399860760e-04,1.118694456624590725e-03,5.107083388938349518e-03,2.067152800284570002e-03,0.000000000000000000e+00,9.961244552900704319e-01,2.203000000000000114e+01
9.730370335166750595e-04,7.297777751375062946e-04,7.297777751375062065e-06,2.675851842170856373e-05,2.262311102926269427e-02,2.525031101975771727e-02,7.704020712868274445e-02,2.627199990495022574e-03,6.422044421210054699e-03,8.514074043270905903e-03,6.567999976237556435e-04,0.000000000000000000e+00,9.963899223210752609e-01,1.008000000000000007e+01
4.046205390702614993e-03,5.394940520936820569e-03,9.441145911639435833e-05,1.888229182327887167e-04,1.215210352341018762e-01,5.354478467029794714e-02,1.168004622782821550e-01,8.362157807452072489e-03,1.429659238048257286e-02,4.046205390702615340e-02,5.394940520936820569e-03,0.000000000000000000e+00,9.832279099407355005e-01,0.000000000000000000e+00
1.285763091463258451e-04,1.071469242886048754e-04,7.714578548779551855e-06,3.428701577235356145e-06,1.935073452652204175e-03,6.214521608739083207e-03,1.832855286880874859e-02,1.585774479471352188e-04,2.207226640345260607e-04,1.671492018902236230e-03,8.571753943088390574e-05,0.000000000000000000e+00,9.998093799218298328e-01,1.830000000000000071e+01
1.810086349611419705e-03,3.620172699222839411e-03,7.240345398445678388e-04,2.896138159378271572e-04,1.630887800999888948e-01,1.954893257580333221e-01,9.589837480241300005e-01,2.262607937014274664e-02,2.660826933928786553e-02,1.194656990743536984e-01,4.887233143950833400e-03,0.000000000000000000e+00,1.810086349611419705e-03,0.000000000000000000e+00
1.285882418632816908e-04,6.429412093164084538e-05,8.572549457552112830e-06,3.429019783020845047e-06,1.952398138957493669e-03,3.023966821151507795e-03,1.348247715936508676e-02,1.521627528715499989e-04,4.136255113268894512e-04,8.358235721113310441e-04,7.715294511796901716e-05,0.000000000000000000e+00,9.999021687288784932e-01,1.560000000000000053e+00
1.512089223784756666e-03,4.536267671354269997e-03,6.048356895139026445e-04,2.419342758055610795e-04,1.450093565609581747e-01,2.389100973579915410e-01,9.580597321900218288e-01,1.708660822876775093e-02,4.158245365408080874e-02,4.385058748975794590e-02,6.804401507031404561e-03,0.000000000000000000e+00,1.512089223784756666e-03,4.332000000000000028e+01
4.079714299791305405e-03,5.439619066388407496e-03,5.439619066388407361e-05,1.631885719916522141e-04,1.181757242172881556e-01,8.975371459540871719e-03,2.543021913536580234e-02,4.351695253110725997e-03,1.196716194605449736e-02,4.759666683089856798e-02,4.215704776451016135e-03,0.000000000000000000e+00,9.913705748492872560e-01,1.100000000000000089e+00
9.707568903831026701e-04,7.280676677873269484e-04,1.456135335574653876e-05,4.125716784128186294e-05,2.273998015722418151e-02,2.458441824895207448e-02,1.027546168470514082e-01,3.567531572157901874e-03,6.334188709749745232e-03,1.092101501680990509e-02,9.707568903831026701e-04,0.000000000000000000e+00,9.940550557522971342e-01,7.360000000000000320e+00
5.949798733929805071e-05,3.399884990817031276e-05,1.699942495408515902e-07,1.359953996326812722e-06,7.649741229338321387e-04,3.527380677972669965e-04,5.801903736829264885e-03,7.394749855027043194e-05,9.604675099058114539e-05,5.099827486225547591e-04,4.589844737602992561e-05,0.000000000000000000e+00,9.999826732115824068e-01,0.000000000000000000e+00
9.599663754122842981e-04,7.199747815592132507e-04,8.639697378710557544e-05,3.599873907796065982e-05,2.212722495325315439e-02,2.455114005116916867e-02,1.803536827805829190e-01,2.015929388365797058e-03,5.639802455547170482e-03,6.479773034032919148e-03,9.599663754122842981e-04,0.000000000000000000e+00,9.830055684221791212e-01,3.330000000000000071e+00
5.949899224022925593e-05,3.399942413727385666e-05,3.399942413727385899e-07,1.359976965490954359e-06,7.190878205033421171e-04,2.719953930981908804e-05,3.705937230962850592e-04,2.804952491325093242e-05,6.969881948141140886e-05,4.504923698188786278e-04,7.989864672259356856e-05,0.000000000000000000e+00,9.999995625815331080e-01,4.620000000000000107e+00
2.420006264556454154e-03,2.420006264556454154e-03,4.356011276201617044e-04,1.694004385189518071e-04,1.107152866034577660e-01,1.574214075093973431e-01,9.765935280617570324e-01,9.075023492086702753e-03,2.032805262227421403e-02,5.203013468796376106e-02,3.751009710062504048e-03,0.000000000000000000e+00,7.744020046580653294e-02,5.830000000000000071e+00
1.141223239758972028e-03,3.423669719276916084e-03,4.108403663132299019e-04,1.940079507590252480e-04,1.038513148180664480e-01,3.153199811454039936e-01,9.416232951251278793e-01,8.102685002288700575e-03,2.499278895072148607e-02,4.907259930963579764e-02,4.564892959035888112e-03,0.000000000000000000e+00,1.141223239758972028e-03,7.076000000000000512e+01
9.628017731039402406e-04,9.628017731039402406e-04,4.814008865519701576e-06,3.610506649139775631e-05,2.180746016080424565e-02,1.051860937116054842e-02,1.653371344862741288e-01,1.612692969949099976e-03,4.428888156278124738e-03,6.017511081899626531e-03,7.461713741555537705e-04,0.000000000000000000e+00,9.859090156584348064e-01,2.423000000000000043e+01
3.196747887043529558e-04,3.836097464452235361e-04,2.301658478671341230e-05,7.672194928904469639e-06,6.029066514964096131e-03,5.440864903748086900e-03,4.426217124400470826e-02,1.016565828079842417e-03,1.655915405488548112e-03,1.534438985780894145e-03,2.557398309634823755e-04,0.000000000000000000e+00,9.989837147011029206e-01,0.000000000000000000e+00
