9.427923022315772457e-07,4.040538438135330977e-07,9.427923022315773251e-09,1.885584604463154650e-08,1.179837223935516533e-05,7.030536882355476461e-06,1.398026299594824441e-05,6.734230730225551452e-07,1.481530760649621447e-06,6.195492271807507675e-06,7.811707647061640277e-07,0.000000000000000000e+00,9.999999997866134693e-01,2.735000000000000142e+01
3.885942358980443659e-08,9.714855897451109146e-08,1.165782707694133081e-09,2.914456769235332909e-09,1.764217830977121400e-06,1.645696589028218043e-06,7.317229461960176267e-06,1.088063860514524198e-07,4.624271407186728271e-07,9.909153015400131859e-07,3.497348123082399160e-08,0.000000000000000000e+00,9.999999999697086750e-01,0.000000000000000000e+00
2.792420391408225321e-08,2.094315293556169073e-08,1.256589176133701328e-09,4.886735684964394973e-10,3.193830822673157647e-07,4.541173661527626237e-07,2.817203122381973316e-06,2.617894116945211094e-08,5.549935527923847664e-08,1.780167999522743663e-07,1.570736470167126722e-08,0.000000000000000000e+00,9.999999999958592012e-01,2.180000000000000160e+00
1.266891416408019634e-08,1.266891416408019634e-08,1.140202274767217679e-09,3.800674249224058757e-10,2.942355314607625847e-07,4.221915645179725648e-07,2.215793087297626247e-06,2.913850257738444927e-08,8.361483348292929783e-08,6.651179936142103658e-08,1.425252843459022047e-08,0.000000000000000000e+00,9.999999999974062970e-01,8.848999999999999488e+01
1.197888139946399508e-07,8.984161049597997633e-08,5.989440699731998201e-09,1.796832209919599295e-09,1.281740309742647516e-06,1.353613598139431613e-06,9.127907626391566198e-06,9.882577154557796205e-08,2.605406704383419035e-07,7.486800874664997983e-07,5.989440699731997539e-08,0.000000000000000000e+00,9.999999999562709796e-01,2.689999999999999947e+00
1.509428214079446493e-08,1.257856845066205411e-08,9.056569284476679123e-10,4.025141904211857273e-10,2.347160872893539392e-07,3.552187730466963670e-07,1.795968003385528015e-06,3.496842029284051274e-08,5.760984350403220682e-08,1.106914023658260761e-07,1.358485392671501910e-08,0.000000000000000000e+00,9.999999999982880361e-01,0.000000000000000000e+00
9.523582466699295044e-07,4.761791233349647522e-07,1.111084621114917868e-08,2.380895616674823695e-08,1.438060952471593537e-05,7.952191359693911796e-06,1.593612799427681999e-05,1.238065720670908335e-06,2.412640891563821327e-06,4.920517607794636091e-06,1.349174182782400184e-06,0.000000000000000000e+00,9.999999997207403846e-01,1.939999999999999947e+00
1.003439849057336076e-08,1.003439849057336076e-08,1.003439849057336241e-09,3.010319547172008207e-10,2.385678241133816525e-07,3.544651266795040430e-07,1.519709651397335531e-06,4.440221332078712124e-08,5.167715222645281809e-08,1.454987781133137517e-07,3.261179509436342785e-09,0.000000000000000000e+00,9.999999999987410071e-01,0.000000000000000000e+00
5.636218815690748748e-09,4.227164111768061768e-09,2.818109407845374684e-10,7.749800871574779477e-11,6.390063082289386361e-08,1.367487590156967928e-07,4.530110873111439249e-07,4.790785993337136394e-09,1.141334310177376595e-08,4.438522317356464608e-08,1.902223850295627795e-09,0.000000000000000000e+00,9.999999999998849809e-01,1.632999999999999829e+01
7.321924504467586681e-04,9.762566005956781158e-04,9.762566005956781903e-06,3.660962252233792663e-05,2.047698219749435194e-02,1.952513201191356232e-03,7.370737334497369508e-03,6.345667903871908457e-04,3.099614706891277820e-03,1.171507920714813869e-02,4.393154702680552009e-04,0.000000000000000000e+00,9.996867590099743905e-01,0.000000000000000000e+00
