9.349840396039675442e-05,3.909933256525682408e-04,4.436924260666100868e-04,5.949898433843430135e-05,8.822849391899256983e-04,9.999994297760652628e-01,2.735000000000000142e+01
6.020608889237766270e-02,1.290130476265235748e-01,2.142628457640499418e-01,5.059335201040140138e-03,9.526728183558583751e-01,1.618987264332844844e-01,0.000000000000000000e+00
6.065339029195185056e-05,1.945486103704115839e-04,4.962896903762852377e-04,3.051742907771162007e-05,3.078827126077631100e-03,9.999951160184543664e-01,2.180000000000000160e+00
6.349827993060741006e-03,5.050999539934680760e-03,3.206182088920443013e-02,9.620951504637487162e-04,1.682704418161096727e-01,9.851854340748786854e-01,8.848999999999999488e+01
6.637554762244961206e-05,1.907343322484184413e-04,3.448476727051405207e-04,3.051749315974694912e-05,2.325432978772717495e-03,9.999972158585880289e-01,2.689999999999999947e+00
4.907664974392730514e-04,9.429574623287343424e-04,3.026036220018574283e-03,1.285851084993728599e-04,1.529948482628371367e-02,9.998778036911233347e-01,0.000000000000000000e+00
3.257877176664222374e-04,6.644354768196769536e-04,1.073813464150510195e-03,1.286004148683245717e-04,2.151913608796631253e-03,9.999968260160918554e-01,1.939999999999999947e+00
4.971731025609352379e-03,1.399807764491953384e-02,3.410221329701949161e-02,9.653846651668644176e-04,1.462075075395216084e-01,9.885538971308691636e-01,0.000000000000000000e+00
6.179789092928324743e-05,2.403251313916570763e-04,7.404302857638196548e-04,3.051747700211518446e-05,2.452842214045007629e-03,9.999966864053103643e-01,1.632999999999999829e+01
1.736484622275658377e-02,6.563091485766267552e-02,1.093848580961044592e-02,4.101932178603917220e-03,4.129278393127943508e-02,9.967695194007519799e-01,0.000000000000000000e+00
2.167019072666050497e-02,3.994505203071060939e-02,1.570839171107694665e-01,2.995878902303295444e-03,6.657841547218691369e-01,7.279985732597008541e-01,2.470000000000000195e+00
1.118938951207270379e-03,5.108199559859278628e-03,6.178488991448840770e-03,9.729903923541482688e-04,8.506368505156140791e-02,9.963421617706478273e-01,2.203000000000000114e+01
6.423713750404324782e-03,8.516287169096643794e-03,2.525687451863518895e-02,9.732899621824735734e-04,7.706023275579734766e-02,9.966489212748529392e-01,1.008000000000000007e+01
1.440427462756458873e-02,4.076681498367336343e-02,5.394808516172775598e-02,4.076681498367336516e-03,1.176802059195371092e-01,9.906336041032627326e-01,0.000000000000000000e+00
2.207230821457239599e-04,1.671495185181210482e-03,6.214533380801936374e-03,1.285765527062469643e-04,1.832858758827550505e-02,9.998112738437764380e-01,1.830000000000000071e+01
2.697696731714968946e-02,1.211210777504680008e-01,1.981981272280385620e-01,1.835167844704060566e-03,9.722719241242112620e-01,1.835167844704060566e-03,0.000000000000000000e+00
4.136263065621896421e-04,8.358251790634920082e-04,3.023972635022018247e-03,1.285884890866910782e-04,1.348250308073956072e-02,9.999040911381098518e-01,1.560000000000000053e+00
4.203437696059481726e-02,4.432716115844544807e-02,2.415066021735993163e-01,1.528522798567084461e-03,9.684720451721047230e-01,1.528522798567084461e-03,4.332000000000000028e+01
1.205201658966005215e-02,4.793415689069338570e-02,9.039012442245038248e-03,4.108642019202290822e-03,2.561053525302760953e-02,9.984000106661565788e-01,1.100000000000000089e+00
6.335872084231912449e-03,1.092391738660674488e-02,2.459095180585029600e-02,9.710148788094884751e-04,1.027819249219843467e-01,9.943192359009161985e-01,7.360000000000000320e+00
9.604677951254620859e-05,5.099829000666170195e-04,3.527381725460767745e-04,5.949800500777198696e-05,5.801905459757879767e-03,9.999829701656237635e-01,0.000000000000000000e+00
5.641199182667524722e-03,6.481377784341411236e-03,2.455722027178245531e-02,9.602041161987275985e-04,1.803983483308359281e-01,9.832490149874970609e-01,3.330000000000000071e+00
6.969883779184874947e-05,4.504924881668273106e-04,2.719954645535561054e-05,5.949900787109039721e-05,3.705938204542201953e-04,9.999998252894163331e-01,4.620000000000000107e+00
2.045486056977712311e-02,5.235470264883430175e-02,1.584034142933335443e-01,2.435102448782990991e-03,9.826855932063759402e-01,7.792327836105571170e-02,5.830000000000000071e+00
2.512991397343112415e-02,4.934184022180540530e-02,3.170500105415077763e-01,1.147484656321055927e-03,9.467895899305033280e-01,1.147484656321055927e-03,7.076000000000000512e+01
4.429950699252681139e-03,6.018954754419403655e-03,1.052113291072511933e-02,9.630327607071045718e-04,1.653768008324275340e-01,9.861455469640750815e-01,2.423000000000000043e+01
1.655946534427238945e-03,1.534467831129487795e-03,5.440967184546641536e-03,3.196807981519766148e-04,4.426300331212268402e-02,9.990024942249269291e-01,0.000000000000000000e+00
1.835937338982839299e-04,5.524811436753914199e-04,1.539297463378667486e-03,5.949796931888830812e-05,5.705005286691119601e-03,9.999823703425557708e-01,0.000000000000000000e+00
5.207593487905926325e-04,5.786214986562140603e-04,2.473071146108411257e-03,1.285825552569364548e-04,1.665358394836088593e-02,9.998579496779378406e-01,0.000000000000000000e+00
1.221068810364168413e-03,2.429351559886827171e-03,5.018528880292524169e-03,3.196515210377404116e-04,4.630471933752706992e-02,9.989110032429387998e-01,0.000000000000000000e+00
9.398526477070319159e-04,4.475488798604913658e-03,8.087847614621737624e-03,3.196777713289224274e-04,4.389175800346104689e-02,9.989930354028826454e-01,0.000000000000000000e+00
2.533754382867759586e-02,4.531918408381358648e-02,1.867356380544409888e-01,3.089944369350926430e-03,6.313786328040392748e-01,7.508564817522750401e-01,3.200000000000000178e+00
3.407419509192569475e-04,1.178667125821329046e-03,2.614497988185493418e-03,1.285818682714177171e-04,1.692351689565643053e-02,9.998526076785442251e-01,0.000000000000000000e+00
6.600838445482971840e-04,6.429388096249648516e-04,3.514732159283140943e-03,1.285877619249929541e-04,1.378032181962841191e-02,9.998984367287452324e-01,8.589999999999999858e+00
1.075740518202068953e-04,1.106257979711347588e-04,8.304564213212425753e-04,3.051746150927855321e-05,2.632131055175275167e-03,9.999961787360396315e-01,5.860000000000000320e+00
7.476785745921002381e-05,1.564021508075311606e-04,5.432113725607911779e-04,3.051749284049388872e-05,2.294152524284128088e-03,9.999972053973037456e-01,1.964799999999999898e+02
2.030745120027067571e-02,5.179081514162991312e-02,3.502694602999707058e-02,4.088748563812887558e-03,9.213313430458372477e-02,9.935659010065317487e-01,0.000000000000000000e+00
1.393955196137168571e-04,3.994871598685788435e-04,9.205204130588742978e-04,5.949808764000111012e-05,5.500173215977816922e-03,9.999843589654986431e-01,1.560000000000000053e+00
5.379219319875033550e-04,5.786411220582705732e-04,2.595312588194687194e-03,1.285869160129490102e-04,1.445316935985546843e-02,9.998918589166915227e-01,1.090839999999999918e+03
1.182553025420358695e-04,1.029965538269344687e-04,4.970537393944281842e-04,3.051749743020280492e-05,2.239602842659008369e-03,9.999973557928855117e-01,0.000000000000000000e+00
3.243612122008366488e-02,1.051582012157963736e-01,8.397845083007964007e-02,2.962202851149193378e-03,9.858211088624516671e-01,9.479049123677418809e-02,5.428999999999999915e+01
3.042064804135937231e-02,6.053860306738183261e-02,1.639082678049363084e-01,3.026930153369091457e-03,9.793632511225696113e-01,9.686176490781092663e-02,0.000000000000000000e+00
1.453448692263255163e-04,4.504840976020615430e-04,7.148247661949693127e-04,5.949789968329114706e-05,6.071335677682122844e-03,9.999811999770742421e-01,4.099999999999999756e-01
4.884063367277516679e-03,1.082674145455607070e-02,2.117229440002076080e-02,9.623770181827617657e-04,1.680791462256193414e-01,9.854740666191480480e-01,0.000000000000000000e+00
3.237978892818805382e-02,3.511061450044487831e-02,1.375815931165580708e-01,2.600786259292213031e-03,9.858280315847134379e-01,8.322516029735081700e-02,0.000000000000000000e+00
1.614946419062573241e-04,2.889904118322499799e-04,1.002116751618302047e-03,5.949802596546323075e-05,5.677811620704205538e-03,9.999833224015404198e-01,1.689999999999999947e+00
1.117700570991106863e-04,1.029962983507163259e-04,1.003641707261980313e-03,3.051742173354557666e-05,3.036101994716115717e-03,9.999948753648214561e-01,6.299999999999999822e+00
1.832444377267665805e-02,3.393415513458640509e-02,7.610946223042951153e-02,2.908641868678834598e-03,7.022431018280266279e-01,7.067999740889567839e-01,0.000000000000000000e+00
2.753097589641982645e-02,6.733119105102675084e-02,1.663828543305372332e-01,2.992497380045633631e-03,9.786962681439244083e-01,9.575991616146027618e-02,1.629999999999999893e+00
1.750935208678740587e-04,3.654864755979894751e-04,8.414688624232781380e-04,5.949779835316108286e-05,6.334815587515849923e-03,9.999794969215782814e-01,2.029999999999999805e+00
5.493147918089422312e-05,2.517692795790985277e-04,5.619032557878971467e-04,3.051748843383012396e-05,2.344124580323576467e-03,9.999970609997455018e-01,5.230000000000000426e+00
4.096212856230963852e-03,9.821329070495292066e-03,2.979934966755156886e-02,9.581784459019796873e-04,1.905098295064611147e-01,9.811747286036271998e-01,1.122000000000000064e+01
2.586709807726607357e-03,1.122534444862489933e-02,1.251869935248820301e-02,9.761169085760782686e-04,2.493978701411880133e-02,9.995437143819041470e-01,0.000000000000000000e+00
4.050340236036137722e-04,7.286326350541200755e-04,2.550214222689420156e-03,1.285822297154329513e-04,1.679069616367362058e-02,9.998554182672066970e-01,3.435999999999999943e+01
2.614479345038157941e-04,1.414390465348511856e-03,2.788063629421839214e-03,1.285809513953192621e-04,1.729628097852703092e-02,9.998454780500025674e-01,6.099999999999999645e+00
1.529949862534258167e-04,2.804908081312806369e-04,3.008901396317374341e-04,5.949805020966559313e-05,5.687163627898178184e-03,9.999837298738496472e-01,0.000000000000000000e+00
1.260723187623629528e-05,1.486524355556219910e-04,1.279539951618012142e-05,1.693508759494427780e-05,5.005259222505753562e-05,9.999999873938646422e-01,0.000000000000000000e+00
3.643310787869470375e-04,1.543049274862363885e-03,1.517331786947991165e-03,1.285874395718636571e-04,1.425820392452681502e-02,9.998959301108117925e-01,0.000000000000000000e+00
3.697657380455183010e-03,1.272570397169640877e-02,2.377065458864046146e-02,9.604304884299176776e-04,1.789522107567043940e-01,9.834808201522357018e-01,7.309999999999999609e+00
6.179791038872739463e-05,2.250664637614145820e-04,3.799427083158795032e-04,3.051748661171723221e-05,2.407829693664489783e-03,9.999970012927502649e-01,3.207000000000000028e+01
3.150428731874425144e-04,1.264457790344157171e-03,2.076711184480488793e-03,1.285889278316091873e-04,1.337753479208174390e-02,9.999075028185930858e-01,0.000000000000000000e+00
4.504641257358059370e-02,6.056660514094869274e-02,1.890813704243992088e-01,3.785412821309293296e-03,9.715262005890300534e-01,1.211332102818973855e-01,7.700000000000000178e-01
5.268693116491998820e-05,6.397698784311711933e-05,9.314296759512640130e-05,1.693508501729571025e-05,5.601749788498814470e-04,9.999998351862943169e-01,8.160000000000000142e+00
5.500546073518638480e-03,9.367742221276283837e-03,3.586163881119357189e-02,9.607940739770547914e-04,1.750086405749205209e-01,9.838531317525041064e-01,4.854999999999999716e+01
1.308952317138729828e-04,4.844823511487506484e-04,7.046243317584461761e-04,5.949783259721499155e-05,6.253222205967296290e-03,9.999800724613923109e-01,3.771000000000000085e+01
2.637881155072150166e-02,6.667172150182357204e-02,1.755205537798007476e-01,2.898770500079285873e-03,9.774654126267351417e-01,9.276065600253714793e-02,2.009399999999999977e+02
5.161932399545411665e-03,7.959989214252271086e-03,2.402469471937957943e-02,9.648471774851237253e-04,1.522528846071525277e-01,9.880035097447666947e-01,0.000000000000000000e+00
