1.481530760753646410e-06,6.195492272242520927e-06,7.030536882849122181e-06,9.427923022977749881e-07,1.398026299692986242e-05,9.999999998568279702e-01,2.735000000000000142e+01
4.624271407193977285e-07,9.909153015415666443e-07,1.645696589030797894e-06,3.885942358986535678e-08,7.317229461971646787e-06,9.999999999712763099e-01,0.000000000000000000e+00
5.549935527924134199e-08,1.780167999522835513e-07,4.541173661527860230e-07,2.792420391408369250e-08,2.817203122382118582e-06,9.999999999959107155e-01,2.180000000000000160e+00
8.361483348293295066e-08,6.651179936142394825e-08,4.221915645179910937e-07,1.266891416408075055e-08,2.215793087297723656e-06,9.999999999974501508e-01,8.848999999999999488e+01
2.605406704385586910e-07,7.486800874671227910e-07,1.353613598140558167e-06,1.197888139947396360e-07,9.127907626399160696e-06,9.999999999571032028e-01,2.689999999999999947e+00
5.760984350403382809e-08,1.106914023658291996e-07,3.552187730467064255e-07,1.509428214079489175e-08,1.795968003385578625e-06,9.999999999983162358e-01,0.000000000000000000e+00
2.412640891817610185e-06,4.920517608312231667e-06,7.952191360530412736e-06,9.523582467701092558e-07,1.593612799595316257e-05,9.999999998259316847e-01,1.939999999999999947e+00
5.167715222645434010e-08,1.454987781133180398e-07,3.544651266795144721e-07,1.003439849057365689e-08,1.519709651397380212e-06,9.999999999987704280e-01,0.000000000000000000e+00
1.141334310177378911e-08,4.438522317356473872e-08,1.367487590156970575e-07,5.636218815690760328e-09,4.530110873111448778e-07,9.999999999998869793e-01,1.632999999999999829e+01
3.100267160091545356e-03,1.171754517199954243e-02,1.952924195333256927e-03,7.323465732499714019e-04,7.372288837383045128e-03,9.998971880106275467e-01,0.000000000000000000e+00
3.544417264992418978e-08,6.533488046068974257e-08,2.569294174116624737e-07,4.900116034551731024e-09,1.088969120078546504e-06,9.999999999993712807e-01,2.470000000000000195e+00
1.105154026985830044e-05,5.045268384065746488e-05,6.102372235965235447e-05,9.610035017268088225e-06,8.401573113846625340e-04,9.999996438258540454e-01,2.203000000000000114e+01
2.274125944090486041e-07,3.014939698604811104e-07,8.941449734719410545e-07,3.445645369834069720e-08,2.728089721566124700e-06,9.999999999958071317e-01,1.008000000000000007e+01
4.267208248701618404e-06,1.207700447745741282e-05,1.598190259183530917e-05,1.207700447745741282e-06,3.486228625826039471e-05,9.999999991818391276e-01,0.000000000000000000e+00
1.456281166891223752e-09,1.102814864247722722e-08,4.100209110664610479e-08,8.483191263444021254e-10,1.209278914603945256e-07,9.999999999999917843e-01,1.830000000000000071e+01
1.080493883602119921e-07,4.851197028417681312e-07,7.938322410138023869e-07,7.350298527905577871e-09,3.894188160084374812e-06,9.999999999919790827e-01,0.000000000000000000e+00
